attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,label
0.9722531899260722,0.636751455590667,0.8597182778647556,1.084815170910191,0.013060166336102685,0.16155059948553502,0.8735476497476558,0.7484736799672704,0.22568726962068336,0.6150927765127574,0.4160426771543901,0.8720430911600969,1
-0.09428281124485655,0.514545216189886,-0.005013356853564133,0.359855377581127,1.1917114499972483,0.49117825282410893,0.3377613316762819,0.5104508362748776,0.39645791987013784,0.6562404283209144,1.169181975634862,0.21749890816199835,1
0.012311685886319507,0.2780677546115262,0.5866100905203839,0.9498149024019313,-0.01001562045808807,-0.04107785549143367,0.43457023142367196,1.049796896078063,0.701525770391993,1.0386257306280733,0.07380137195138914,0.5393608428206962,1
-0.13144487120624831,-0.0767835259628864,0.7126214313059389,0.14752384313387507,0.19219067659341826,0.874728745210958,-0.05345681116577411,0.44540304561085536,0.5779541690731049,0.9971870421790352,0.9914909378640857,0.21324712698649134,1
-0.09795427290079126,0.37157032981623167,1.1116092015274688,0.1962941141272666,0.5266715491491256,0.35344252790781844,0.6362712602120253,0.4989684247855782,0.8407435171517232,0.7421784328196745,0.0033134908168813704,0.6529246819194372,1
0.5705569542042062,0.31790581984218863,0.3172660045687837,0.8275143738819462,0.7468893221010324,-0.026698446331842235,0.5150204037912292,0.7755188642523234,0.8225360011078486,0.5857199443248076,-0.1652776688879014,1.0280229562183916,1
1.068348434246592,0.22163796321264967,0.5220086744473444,0.6656258390631928,0.5595592854743086,1.1920759534472878,0.18854888083613697,0.11320370893665505,-0.13002833440439215,0.8464491720934182,0.9790198420068985,0.6227618985048426,1
0.701265016725348,0.46911408875316224,1.0781410377715273,-0.12158055470131501,1.1100749620656316,1.0240934161122217,0.689245822446851,0.5054870842236714,0.7128669794456786,1.1661217629680345,0.2034900274823649,0.40372434735086976,1
0.18505572057092584,0.026172383147993722,1.0674746333422525,-0.014835469120665579,-0.14188156343301514,0.45442456927677105,0.5616185544646555,0.8138646276229276,0.9544996723373691,0.05375078926610133,0.3071968249875186,0.42536063074707137,1
-0.12827770669360555,0.10229824927434655,-0.18267113895472656,0.443789116077375,0.5667963237672979,0.5896400117368408,0.002763083763616836,0.8925620808857775,0.22100067343178803,0.9993442807740631,0.2526968237667145,0.9612537219540787,1
0.8986245285088237,0.6483817023859242,0.8934113894996247,-0.11718720357233103,0.4813093730716697,0.1715980216961241,0.04256863721577772,0.42042191491454534,0.6576629379642238,0.17123259102531724,-0.01841138623135402,0.44807207903166096,1
0.2639513501478037,0.2274531067346297,-0.14539592179592875,1.1640201979159324,0.7859692695340041,0.46430251408215856,-0.03995306134588142,0.18839798427932652,0.6078785973382266,0.8919683998812178,0.479075281105975,0.5016464987090006,1
0.8353948735275769,0.681465779237211,0.14464993915729096,0.06155414048760499,1.1643203883730837,0.5220325354933479,0.20720771305378005,0.7612055373129223,1.0251706794832622,0.1595459894323441,0.6617434729222957,0.35546623648044634,1
0.0834817100323344,0.5838089008405689,0.5958641959808424,0.9982210252402097,-0.1681703382224664,0.9577655492063801,0.37876412367532125,0.625985117699658,0.9950651070685734,0.7142395858050328,0.9255573686030902,0.4195802311814801,1
1.1640696555110481,0.879764234834119,-0.15565574803977306,-0.11063674209854968,-0.040518487116572605,-0.08003311651991134,0.9047810548721984,0.6375767010009792,1.0368437459767854,1.1995787948658034,1.1969560596022333,0.30803952528479467,1
0.7482772683013266,0.13882344312265826,0.6807781571177411,-0.1903163406992041,0.7089122583182244,0.7151260387905434,0.13470228559755482,0.28286636956690886,-0.009932588812405552,0.1517825398407982,0.7314454196105766,0.2407914164876629,1
1.1950773154807401,0.7648208270608965,1.170273586863149,0.5347964919119705,0.1306640084953894,0.47420482491453925,-0.1900585140109089,-0.17000363531079798,0.41968051268192,0.8450525540252469,0.0664550829847943,0.5497161400706465,1
0.7512651705819504,1.0705862819716059,0.5495089698510967,-0.03122263190414193,-0.097106081772661,-0.043506522934267516,1.1457589618763495,0.003937098109141335,0.6577005550982336,0.8640091821143234,1.0828184563813557,9.81939984159852E-4,1
1.1602122549180447,0.5066325254079294,0.5437364645697567,-0.13874736006899957,0.5319848757907484,0.5015768102860538,0.02556745574215266,0.9510861770120085,0.5261513198200511,0.24436557235824707,1.1033713377297323,0.022426746385579677,1
0.8446364389820094,0.5481899221646023,0.19684814243882287,0.19503856625822297,0.7501552423497777,0.7965032186865244,-0.13033433820095391,0.26519430726447846,1.0307518571099195,1.0632311086148638,0.7443807592998104,0.09243128801222122,1
0.6436818402399007,-0.13204601569047225,0.45374591206810183,0.4113161071270149,-0.07267898923284438,0.1645563588567231,0.8456516757346417,-0.11566886016764252,1.0022831435196424,0.6708735966290653,-0.08177649478268191,-0.02791271500501455,1
0.8041626377241626,-0.11339092070696556,0.23588527331620884,0.9485927959393301,-0.07820820405063555,-0.1574015882161929,0.09660601743414998,0.3793826067446823,0.41926672058484565,0.8615615416787221,-0.1883727049562491,-0.002426123864483848,1
0.5886057546000178,0.593662597595461,0.3720417763047968,0.6915466944048574,0.8244624535425853,0.8835620652273375,0.16793700437956222,0.634081475694376,1.0379653967608469,-0.15648792152313823,0.3236894759259578,0.17330878061236926,1
1.0548271355718728,0.41909536880768733,0.22034721255104434,0.09429330384404688,0.5764425705162124,0.2365757525958107,0.3244088445720958,0.3205489985772186,-0.1559236512403873,0.9592108346028219,0.3957267319593,0.4474682437438455,1
1.0371674502376567,0.6604707600238522,0.30513938866007567,0.4792507114380366,0.31353146497023127,0.0037325619793902587,0.5240240968106329,1.1238726346239651,0.6778762363301329,0.7928317663135755,0.20719113791032517,0.04729724834936894,1
0.8608384830345204,0.32584659278536826,0.5997912447967826,0.026469336139851557,0.538472553719376,0.2723009172751373,-0.19823583375896967,0.8214007860661978,-0.16894599507296545,-0.15901395217943215,0.9372397944753228,0.3379603074042687,1
1.18093977928803,-0.02080643143708069,0.48272732276474134,0.7847044942312642,0.7797783237974494,0.20992211123670013,0.9474664815314391,0.8710681289467557,-0.0692232341301034,0.9215744321025927,0.5065807662431037,0.29017213438748635,1
0.6112002926997937,0.3544246887494706,0.2765979611853965,0.9561831328670496,0.44589573695286294,0.9286415516950315,0.8145129084366662,1.1787715215085999,-0.038267399933503116,1.1028147711880532,1.1924135450528737,0.4173871719456172,1
-0.19979874805042136,1.0887095704967764,1.1235781861463447,0.9304388005931514,0.38161834224855623,-0.046770160922756654,-0.11057225599358245,0.52609408495465,1.1372915547033644,1.1111600068448642,0.15662886332768466,0.41324181301955215,1
0.34594509634836285,0.33363135428916496,0.6667411031122796,0.4465184622700075,0.9224805693242766,0.5448767423211991,-0.1685428525098339,0.40152607235030363,0.49642554615441076,0.713919949739013,0.4104034237954138,1.14621816555817,1
0.5040045024502811,0.7959312746340115,1.14898731958599,0.7658317726786399,0.28076094821680353,1.0328148412222273,-0.08729998157547171,0.0680940378955896,1.015714326160469,0.3700730002073294,0.7140957057881125,0.9528989501333989,1
0.9692679991643056,0.8337337347448162,0.15304268685071604,0.3266557362936025,0.8316371737829416,0.03982997486607048,0.9886643988080259,0.6243372805231162,0.6403294001837947,-0.07825639732494431,-0.1561629881330292,0.7997970224345279,1
-0.11008739998407392,1.1196461318302844,0.7497208542914784,0.9795813746358379,0.6268359452116514,0.3577157816226048,0.3285453401942556,0.1040896469894878,0.41024404396754727,0.1381770204017167,0.8953267008031052,1.1003849277163045,1
0.1573619254313211,1.174368899453453,0.47235397254353034,0.3361978305512801,0.9212197954268819,0.048827214751182485,0.9036073778088369,-0.028220867920479203,0.3930838093721391,0.7865916561492468,0.34048321229193773,0.7284166778870629,1
0.3141056338567438,1.179995321146459,1.0475308942805255,0.8606891603959137,1.0377544099609297,0.5689067237914203,0.0015728828897427771,0.9184615666256015,-0.1908561715409819,0.23038269153367336,0.9153112306342273,0.4797449245030259,1
0.785875146171747,0.5863262209604021,0.356020925521173,0.03313625946069715,0.3579375235637536,0.8967613827217145,0.5107762539985994,0.5313175634957399,-0.05086584734801117,0.6738730036860019,-0.058363733039746346,0.25179083149908527,1
0.386291956949745,0.25348504621516965,1.0403486243046103,0.2933151604122277,0.49224008060395913,0.6402819664778223,-0.16527408390425571,-0.10908980665300791,0.10877104849118141,0.09864952262981752,0.8781398750672256,-0.05074811721703737,1
0.3415779171309791,0.05076402875420105,0.9021461387655925,0.4496109808088187,0.9516737639340387,0.022884559093705625,0.4960833235561673,0.9316241284010789,-0.04942864138595898,0.2882178122860972,0.06375405053092625,1.104417025260056,1
0.4137067724207893,-0.02847350402556431,0.3670352059795747,0.3520641451558663,0.7349894516803472,-0.0085571209495868,1.1928233374150865,0.9555447746390116,0.8847741117030983,0.8346983492965447,0.997307084066628,-0.014807890469482415,1
-0.06609468135042193,0.27219193074396464,0.5014823001654083,1.0787058146888313,0.8920686495235017,0.4646644637755309,0.185288352324741,0.6341505401696581,0.2458702291406144,0.9820581688618204,1.1238657750518568,0.7805673857216475,1
0.6455075965147368,0.4861826288632027,0.580677484604817,0.9386159509810648,0.6696044355525126,0.7622098257801655,0.7467536815369062,0.25727810901877,-0.16010977122293407,0.5455995664827678,1.0162328105857,-0.07067475589029665,1
0.5452775213201015,-0.010452022491724111,0.9660853214373288,0.12430639211421662,1.1549940810112347,0.34471277418524265,0.17801455022532092,0.8504222354439592,0.6964520333742887,0.159674187034347,-0.04438290316310692,0.978279849640044,1
0.49100640335422524,0.03956276922353935,0.9583484032358605,0.6116711415249514,0.9209984722074893,0.9302230731493426,0.6735047768875742,0.20454699833860662,0.1589807248440374,1.1760157605141417,1.1349941508243113,0.729082197626896,1
0.8371080538585363,0.8395985060227193,0.16780235638240132,0.3177696461367941,1.112193384783749,1.0963851490766736,0.2892895012926103,0.7737426685453559,0.876965683372934,0.49637141056770434,0.38026859137800945,0.4957170464507589,1
1.177218115423208,0.3545119775486896,1.101380656688597,-0.19962132244635433,0.23799315303563462,0.5447290715345539,0.6662503671302584,0.5841839397963251,1.1808543430612484,0.1866186367945591,0.6432104243413279,0.5935418755823454,1
0.3156832485276278,0.10224454726827442,0.525821486903677,0.7949290016733319,0.7048932247428366,0.7294996114390047,0.7998905866294026,0.6500393158887217,-0.17729557537760782,0.2433517205852922,0.2835856382051104,-0.1150536446906256,1
0.6948354677562134,1.0871356515687143,0.26676754722009904,1.144047479550991,0.5882579599198454,-0.06805592376364655,0.4646083439209439,-0.15594360639691773,0.5420805102950748,0.23724960392651362,0.41034072750396217,-0.16629183009576765,1
0.8350025713820268,0.2685598580901806,0.7792992938440841,0.9017823466001338,0.4675211292455325,0.4564330735836037,0.3694378690795433,1.055881443404843,-0.06389060854772147,-0.1441621126412565,-0.1971798589550092,0.7712862030443057,1
0.47551322926033196,0.7413983910347226,-0.0875755605075614,1.0022016521957229,-0.009064367038869564,-0.13510378556975886,0.6632025748286268,0.6452659069123401,0.6437787914074091,0.07180592441598571,0.5267261540574801,0.7922369488337844,1
0.020448779606813267,0.5668198751310873,0.22981225066261624,0.4459448307574902,0.5410517673971709,0.4587219925404478,0.7358696591327933,0.9591001446123495,0.8306957962028658,0.2008521101383855,0.8547199561488561,1.1639429305965885,1
-0.08730772964447273,-0.19047119480844676,0.7037102225940823,1.0599690970414164,0.6159544416548299,-0.16760961463986218,1.1864552639662755,0.10603156097243577,0.6060628247972799,0.6125387293400737,0.03931581622742669,0.21956671957879514,1
1.0079299351576567,0.4935826317658885,0.47322767642295166,0.9943412309003437,-0.038392977938176365,0.9226710826681273,0.5247431845954704,1.0251515004890637,0.0811817536922485,0.1293504607248353,0.5019219932477397,1.1381947933927568,1
0.3454204115358271,0.8581209343629115,-0.09531194894547913,0.5923320719212273,1.0412356531479743,0.3711193467250247,0.1031276994517582,0.5060224124005146,0.008566607728735243,-0.005748036020809033,0.7373031887096515,1.1787804003436377,1
0.24989006688210286,0.5571128108973997,0.7926161019883593,0.3182760029274269,-0.0022268385531387103,0.5662025385207381,0.19418494356946464,0.8259680059489956,0.08868988441938153,-0.13533081627446997,1.1367783035848993,0.19269654497226507,1
1.0789098859585973,0.6893856929005227,0.22583955927661564,0.8217134091822358,0.047229524450800614,1.009731085438634,0.10391584178000729,0.9793719240696879,1.155808365987839,0.30046887687104457,0.6513917922935581,0.4032462880981325,1
0.10619290615613758,0.32702302771552944,0.2309571093363499,-0.04055030692658221,0.6230707767453121,1.1344656653069956,-0.17188995901078838,-0.007492345154512414,1.1445882512502352,0.0168121594174096,0.19358607145066004,-0.03120652390339579,1
0.8229687328132547,0.052592454835839075,0.20295498807012496,-0.1715915804163942,0.39928248803014726,0.9160037292495653,0.47216722028535,0.5178043616089403,0.2739538204297177,1.0975443971610825,-0.09299548387150884,0.7662986569595722,1
0.6500831096666326,0.8717498051796193,0.17943149880757148,0.2110516074086587,0.21589237150774843,1.0841613164473314,0.20274672541036104,-0.17813500515244904,-0.11982097754690892,0.3032444279626289,-0.07331418728385886,0.36263328856430416,1
0.5428822465978487,-0.08315773888860713,0.3941958020298893,1.1710523001386113,-0.06152853098614561,0.12470228390090193,0.16866146107564534,0.6375013542047734,0.8460985698826138,-0.1606272583137669,-0.028277501099558122,0.21245016865416466,1
-0.06516032999654303,0.37606519757331297,0.8257213941954074,0.5249958645530488,0.48015988650904334,-0.10892437779936505,-0.15987300522910708,0.8583679157049664,0.9757343552935223,1.0866724451813967,-0.08333880846089481,-0.07469366763842117,1
0.18660708696897416,0.6192980716058611,0.38023086138775025,1.0100669021415583,0.4963182414972515,0.7750912499075719,0.03791797819600226,-0.1258147767429721,0.4661465155964553,-0.12792358450187225,1.0502361025811449,1.0407736797090983,1
-0.1851500703334206,0.5828009391426758,0.5255143921813594,0.2397956948438419,0.8624687793825474,1.0963022548906536,0.43699981614602906,0.6786330562837195,0.13441550043285444,0.6457769563342273,-0.0969903010144616,-0.19943136557202235,1
0.7739537952206694,0.321105654819654,0.48412867655517416,1.0631620125752599,0.05318134960500798,0.6087282204665792,1.0715534421120667,0.48441725276983166,0.26074246133370604,0.1890474605184066,0.38013627470164796,0.30342603740209356,1
0.9470153872575375,0.2617625026581134,0.7547548233699344,0.715482744794369,0.12648005925132483,0.10776863023582856,1.1379229866400724,0.9455527867722531,0.8268423742706863,0.6148897729058411,-0.13838620444612248,0.022617967739751138,1
1.0013280361098562,0.0065892791407264895,0.263459542941107,0.5676571487845781,0.3684508926214622,-0.0902848908860258,0.6640862280651065,-0.19429765500539523,0.05291979907705319,0.9529939481151575,0.6773648743783101,0.9004594056743798,1
0.33789581382090744,0.8367404471945965,0.9324110091372286,0.926242158839031,0.9380664747563903,0.5580604174111135,0.7858063493674974,-0.012526958084119022,0.31235459823866946,0.8739115994225495,0.5309648948470378,0.8259836702253085,1
0.27000756620855326,0.9918897425735926,0.7088172613825248,-0.014307613369692607,1.1766526644593325,0.6350590091492978,0.9329215337095762,0.7064299375458787,1.1629216527153743,1.1411580960266012,-0.036143460496273344,0.815098370843303,1
0.09392200816640228,0.5077621876653449,0.28281135834725896,0.43378940970514385,0.7548640922475711,0.6096151577737952,-0.18000220860438623,0.8976053638321695,1.0345206863778444,0.372970993032729,0.9835869205629535,-0.1966772488253762,1
0.224152725523946,-0.06910247091790733,0.3745771330617113,1.0182426826888564,0.230288832149875,0.8405896579634686,0.9960729515387352,0.8161137830330403,0.33819655903842244,0.8074218860951601,0.008983145500905843,0.7749541676448823,1
0.7933539081616434,0.9963275781412735,0.6389987319766415,0.8025827651789013,1.1254490861099675,0.9259713044559119,0.2485853203683106,0.735583862231949,0.27180637091532317,-0.05808102656383379,0.989060532747992,-0.008381707471361882,1
0.6709666089559154,0.05486236224217689,0.10490713325092499,1.0420417064003602,0.7001646602584071,0.8007743002295984,0.591883331773364,0.028341629164980564,-0.06262325176135228,0.3622764251029105,0.24238660151917646,-0.03802771831499868,1
0.9682943967764421,1.0692646353568933,-0.1730077934925156,0.6512343064234714,0.8447498222886767,0.584121028616392,0.054769382384334264,0.20799008241825473,0.5594573406235228,0.38910442891120517,0.5324211583620349,-0.060833672379628195,1
1.1306885719361055,0.7150488838762761,-0.04154025528665023,1.0467420529499873,0.24890869186781167,0.7259036042920568,-0.04762826525171815,-0.1907881198419873,0.5580231698119202,1.1171642664273316,0.09454790757915488,0.27941626573418293,1
