attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,label
0.9340161199413659,1.0984379386821175,-0.15293900069211774,0.5820798649393166,0.6956315734003342,0.42653424416699964,0.552671895557564,0.5117831291022421,1.1738891642766607,0.4832869460211134,0.30246300924355013,0.990011975178344,1.115114402318437,0.8031096918948863,-0.03617427244337135,0.43752981775577066,0.9898275861300947,0.9431141889885197,0.3600777339825146,0.6737782476524086,1
0.8987540028423284,0.5348362853406752,0.6198473820012922,0.4581583059225977,0.5832359594230203,0.38174140473041424,0.2864757682177963,1.0514313527912973,0.6315932758127356,1.0029772649464468,0.8751561423906906,0.82404269705627,-0.061042291147839406,1.0351131303796899,-0.028578478790807715,0.6333213106293194,1.121767531145419,0.05566878356110405,-0.19715241180572096,0.9421636240499462,1
-0.19835009807920198,-0.1266431791639711,0.4758445174036389,0.8403489731262395,-0.10685214017086635,0.9471401455816,0.30925788832870044,0.7313016560292769,0.22888780268313852,0.9701964866714294,0.40948512444078283,0.09690277988296364,0.04091561489030013,0.4863197558385763,1.196359707823398,-0.029789759892289436,0.5740523519272973,0.6999324792797506,0.13438514369300708,0.8421972732389458,1
1.1848892705462932,0.6971780017437104,0.35550128962418576,0.1508780271347227,0.7158747820389373,1.1084218254432712,0.7921683023513071,0.9491802185880296,-0.1542426088086513,0.6693057028570437,0.3471449400434969,0.07299328140089217,-0.1551797721752466,1.104861818450781,0.8812765293600513,0.3509024013176056,0.7282034547089609,0.5811918309445121,-0.1513283480076424,0.6331087368308226,1
0.8596953238821803,1.1600035075554387,0.9875873185315791,0.772444269856136,0.012423973020488588,1.1069920296647895,0.1933743000746993,0.01634808979665464,0.8851713093877589,0.8377011418816638,0.021751288859796297,0.5434128208903852,0.2857115502779644,1.0864030246305931,1.1108587125131961,1.1284604501664843,0.7514061477638156,0.3846351133515385,0.809110725111396,0.03596404737384434,1
0.7529121852079788,0.645101669200556,0.3410402330732109,-0.12476857821362358,1.012125941992767,0.829762697749113,0.9867158127775899,0.1824806050205121,-0.058150177084836996,0.6159304781733002,-0.06349609514556334,0.6010741775574411,0.5196521070530165,0.36477358924157816,0.8516494407981154,0.09933440213418337,0.15491675002394745,0.8677409231001523,0.6185407584345917,0.473666360464376,1
-0.02610202926980676,0.6828346479273812,0.20451473776967366,0.6155392043156689,1.1475131688937315,0.14364171970179024,0.6650262495567341,0.47481125055843704,0.1194765760471948,1.0238815843656284,0.5868099529642452,0.43298975880028995,0.13064047062106693,0.9329953708643317,0.9794347327683448,0.918243741336642,0.3072503627968091,0.14801361167674992,0.27333851692544875,0.545816939108893,1
0.5450760731035857,0.06069757106656626,0.7030676595562064,-0.09323997940124312,0.13939336691713233,-0.17951707146925303,1.1968277643542173,-0.024154956412956174,0.33823932413488506,0.3780978306520946,0.13259466362546507,0.8798864067640608,0.18761738747927004,0.4822753136587375,0.482119155942859,1.1608027117326698,1.0349565381665284,0.5068545653033494,0.06783187754160103,1.007139979273065,1
1.1621453029035946,0.49615599857518106,0.6560712491103728,0.2950816788663664,0.3469803744868049,0.6707962299185917,0.8112131575477832,1.1976623096989258,-0.18243711521242478,0.8833263925012387,0.37008737962427757,1.1012528046713237,0.155171021487245,0.9393136006515694,-0.08786254597207996,0.5176457863915691,0.4939258826938107,0.0604586271078843,0.2127797680798495,0.6034119731923568,1
0.521594481903656,-0.17077169008585943,0.5964591564115396,0.9600520920583482,0.7464043060374925,0.24042680887426726,0.4776516001204449,0.5517563538306522,-0.10262279816932397,-0.07951994526056098,0.9200690271993952,0.8074803553994241,-0.10419506602908703,0.5678133935389875,0.07804526665546285,0.14648528705295494,0.9169999213835072,0.4216846160830526,0.6105071960271462,0.13356399553757986,1
