attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,label
0.6871662194479349,0.7383180357260322,0.9744782784635282,0.9707437941713397,0.851074026588809,0.3605629356764885,0.03409012899620917,0.26742956640349913,1.021271508590741,0.5647089510831562,0.06434883524611318,0.6957651268665825,1.1397095586980097,0.998147068750368,0.10224880844394929,0.1827643034467345,-0.1426310202078547,-0.019861245997767785,1.0218582448867217,0.024629033252065807,1
0.18366172428397348,0.4207042170800354,0.17802365117081093,-0.03626865936176438,0.4649293684949853,0.9418284427667964,0.2768226816994232,-0.05648164629696356,1.1819887805131724,1.050417486202622,0.21832099542878358,0.9899973887522446,0.11030386735907183,0.7952904344726826,1.0595258085872064,0.02502241251826129,0.09112819338966965,-0.15291748304466257,0.9970155892717067,0.7239574120593906,1
1.1533832172482277,0.43257498732129,0.932838156089308,1.1253295371748961,-0.06116478211252091,0.5188917622962896,-0.08330206406237185,0.18390157870849722,1.1106847448100838,0.6156162819439552,0.45815353693220523,0.8962449470762452,0.09535311069540936,0.7056559063940493,0.1713782571273343,1.1734952477865412,-0.04467556305986203,-0.17744324587840976,-0.15688799919554977,0.8040736924220135,1
0.7325491774455244,0.11469387251136581,0.032812979411418586,1.1166352387410576,-0.10199529724347194,1.0425035689480096,0.7987296978716483,-0.18143982110809465,0.8182289779500986,0.042126903590208015,0.39000112143822324,0.9195567285268615,0.8655418725187662,0.8894753621852391,-0.05047824083876845,-0.09333937490240113,0.3698740802671589,0.15982721788043425,0.9035870040234886,0.36939269552439064,1
0.9474543541454725,0.7178964810605948,0.5013694860423936,-0.045267649236715,-0.03157484915271727,1.0574348249234802,0.28378239891973,-0.05289946912864482,1.1474868114135832,0.3654653697013877,-0.13584288760394914,-0.025535358592484958,0.8878299680062496,0.6049285048818791,0.5069366724055926,0.2288104594833653,0.7684231625589544,-0.13821823120718546,0.3580851811649341,0.4462737026466956,1
0.660340928302771,0.09505035482157637,0.6946397945442331,0.8410021126837568,0.8675904916423594,-0.1177879723233855,0.6517259716857549,0.6125027254578324,-0.13140039206730364,0.8782931910488903,0.5809455477417458,-0.19270162530899737,0.8183970225015589,0.2643146859814391,0.5250123011394305,0.15381983471360583,0.6888655906115817,0.7105989175435554,-0.1530688869387768,-0.003838401459417329,1
0.0028448131880332017,0.10955217132135625,0.6925156005892834,0.13256435928043087,0.797476928730044,1.0021867518542145,-0.0024736945828719437,0.19203819068251143,0.9313260021708658,-0.03503361786380285,0.9599973695895474,-0.1751848238212037,0.33539407825842776,0.7693378335477885,0.7572501570406809,1.0646825500801689,0.910787999786715,0.8351588531955343,0.8991587748108458,0.47054451250921486,1
1.197280379377787,0.9734847963150892,1.1050060098832744,0.04804372208563226,-0.10680769335204626,1.1288534199185594,0.3349766612936728,0.3596869451083054,0.09583230594854075,0.21462473789045278,1.0979394595183183,0.7495633467119656,-0.12595741750218645,0.20257959921624724,0.13819092234970237,0.9383771684463353,0.6951147299761076,0.33652916720545284,1.099729703125405,0.14395249907565383,1
0.7103583118840588,0.2433656715160012,0.7766073638813418,0.36685542842837643,-0.03523879107631067,0.5284514268115998,-0.007913249575262515,0.055334402006189276,0.3389730768109415,0.15023920081717929,0.0071556755067699596,1.135063594363513,0.365559079064901,0.5372504769866324,0.19002068584410375,0.5577095382980806,0.2176538209601528,0.19385707483695153,0.6281206022269716,0.041923143648465666,1
1.1309279264292396,0.5682438321499494,0.8534802414581748,0.8818928975453559,0.14332645465672206,1.0822441292709293,0.6282800366511918,1.1565989310321594,0.9049524296162914,0.30271601309333923,0.9707407335059219,0.8327982796952287,0.7535457828163139,0.8912769335006157,-0.09750286873302931,0.6903571488337343,0.25004047749729064,1.0866531561399941,0.201713996665633,0.45680683597397803,1
0.7664198314142716,0.5366871440936223,0.20790019819401373,0.23027352733230066,0.7527342857707302,1.1535553834491075,0.23277944825606667,0.45477556734423513,0.5528299427777763,0.6440336209569257,-0.03724786534974028,0.6420639750667185,0.6298937621814662,-0.009875101402409686,0.2824521080075176,0.2304321833152433,1.155527528919715,0.7817865189424194,0.5536667604233965,0.3980379226752168,1
0.38038333740128655,0.878095277463109,-0.10281717881415446,0.730848081642262,0.17169324909778888,0.03526490962492548,0.8885546425493516,-0.018916090502559102,0.33459758472728623,0.49836637877211193,1.0619354369415694,0.19206376404647957,0.24352195871181787,0.885058604757506,0.2898660840450421,1.0787606438653587,-0.06422275537161398,0.29125218552114196,0.2642893667749168,0.3849983383194778,1
0.6171640545041113,0.4323413151122349,0.574285879030735,0.8792369410375946,0.8880564882765196,0.5033777920301632,0.4784696443163637,0.4436543906333978,0.20652910996366014,1.1726373585444931,0.660080696330855,0.3851663818017436,0.6418529289784345,0.5606945440568321,1.080875721710244,0.785984673975842,0.49261590941960637,1.1165040179805583,0.9594121524198114,0.8413885346486729,1
-0.10123743249448702,0.2915507335565637,0.7814061096584881,1.016359700930785,0.27577143729258774,0.6374511287974345,0.5239486176321568,0.43445514510810695,0.6522204651514185,1.1846030568993917,0.07455879578233032,0.8394538281669999,0.7402784200911778,0.45196228795800225,1.1252410975317033,0.3213673600314764,0.9567463060980568,0.71129909765134,1.187638544713364,1.1117731323945923,1
0.45617474139042685,-0.19473002335742595,-0.07076132053882456,0.9852487807204457,0.6758959356186716,0.8194563271209365,-0.11220595250199651,-0.039483913665976894,0.6885715798379268,0.7255701626383186,0.6912203949939693,0.5291038627369529,1.1866143481839626,1.1102750822122112,1.197201540158998,0.26329037326515276,1.1760843201524476,0.17608855545443236,0.9441255828321704,0.44310550729249126,1
0.6610348816936584,0.8832729309450207,0.019550139280151396,0.5359152910572669,0.024403725437171314,-0.025058450741166916,0.8080189275960896,0.9738248115386918,0.5772070536391927,1.0251653363013722,0.9989909038423932,-0.04142129240566955,-0.0029858287472530887,-0.15858672252749417,-0.09704217099711451,0.4038878675654552,0.1266454072894408,0.37932639434314624,0.7624110051825503,1.079096157236745,1
0.5637938155177957,0.07309575049692119,1.0546740076826597,0.8387589681784731,0.47647193725628073,0.29374047072402604,1.093326165227617,0.20298717569406455,0.9461605412695526,1.050819052120931,-0.1877862717866812,0.901108658494568,0.030417328785493192,1.1889261864963316,0.8250358295744391,0.8153651163197984,0.18018883484754705,1.157930637471442,0.23954841431101592,0.05431562583962268,1
0.042363207218831966,-0.13312101026059694,0.7622101854606365,0.47258383457720127,1.0855246267913883,-0.08851797813384119,0.5952196594427384,1.1546338538299508,-0.11731766157459345,0.3422612747276302,0.7070803561757601,0.5258273814493899,1.0491471332862397,0.06595861895261618,0.595415610157559,0.5364453232582433,-0.18557194488262874,0.3721060771720361,1.0384223122943288,0.2890411341604408,1
1.0944100735435323,1.1578114729035724,-0.02919730953477534,0.030242333953657774,0.34267397362653446,0.9448076859626791,0.34512330082133585,-0.1382846239501057,-0.10173844808006127,0.9924052469845723,0.6676535199063482,0.7534716998536468,0.1959081880381887,0.847297184273065,0.4316206277104169,0.07690280936119126,0.29292470331926956,-0.052318874479557465,1.1665750262061263,0.8638134183840893,1
0.6675087222446703,0.003736112861893376,0.2153467664258773,0.4673458155905294,0.051392852353063956,0.9101841474589847,0.6692006195652196,0.20169488419628634,0.04173876851479677,0.2137408633240248,0.7773068709789877,0.5442767082921727,0.45410988133956537,1.0263035583803766,0.7080374184501697,-0.19564582269608236,1.1176732905998483,0.03898375131805526,0.8332199438438581,0.2179983075181105,1
0.5053149491170204,-0.0766042716280612,1.105897787479147,0.6866556047316195,0.18770719082946086,0.43859190497485695,0.07574492518651593,0.624101050427877,0.9406641340476793,0.02913136982682002,1.089842631895058,0.08424010233695706,0.05289188811705292,0.10664025854155296,0.6407950113747589,0.34003126610842044,-0.1703901700028957,0.2377999319505516,0.3917894599489699,1.071729862872803,1
0.1433683031450993,0.76144019133078,0.5315806960233553,0.8568352551341605,0.21570748047089,0.16071453620259385,0.3438332725017919,0.20527369344616875,1.0141522433146175,-0.0774726654327267,0.4612724633099797,0.8218053703616401,0.39482403903312063,1.0594684550759224,0.08850551404499807,0.648309285410569,0.09873212341637744,0.9957861177285616,0.09637954459595971,0.06879201080663738,1
