attr1,attr2,attr3,attr4,attr5,label
0.08517762664509931,0.8775608713138185,0.8272600000663552,-0.1443679202578616,0.4201006662621391,1
0.165397702707672,1.0579400404682844,-0.010642612170192106,0.7255503087627369,0.6701318848890014,1
0.16240942249507623,0.05908858332535627,1.1255082770052964,0.17644967053106925,1.1031908997085276,1
0.320619906583077,0.8116246643433556,0.8306979433016306,0.21752917880186018,0.8435089102456668,1
1.125013656791643,0.13045832749347935,0.11609362860279587,0.6974238322248738,-0.014240118835415344,1
0.8069859132306663,0.5072354678998341,0.7623347417472228,0.2992928745173064,0.3173538319778571,1
0.20030128957774462,0.9246527725990721,0.6664649974134751,0.5032772428880923,0.7032188376559503,1
0.309452353554797,0.981057560500858,0.22367119719735046,0.9532423772583147,0.4923067241908094,1
0.47849364537403244,0.32776624012835615,-0.12716295804181593,-0.10504155371133951,0.6711382555673298,1
0.587911239206008,0.08981122391953972,0.1210327730528829,0.7874641417432469,0.8743937516625355,1
1.1668772162385066,0.753466299815799,0.08088898443199294,1.0882289743514537,0.7951221287756756,1
0.024087153569267827,0.3954546188162626,0.4144735771649502,1.0553695207579041,-0.1921495866704001,1
0.173512605576072,0.5777563002851571,0.02716292195520606,-0.14707547385993724,0.9902924236566066,1
0.5104132643530968,0.8572660420957898,1.0488516325822894,0.4276140158925434,-2.0242890906890798E-4,1
0.19432185187649642,-0.17166885889587508,0.7876079594854353,0.2844910321411347,0.2203206114861188,1
0.02457841988613299,0.9219815103840354,0.5106829056318467,0.832808522403429,0.9195121112403131,1
1.1457019010102238,1.049146560044253,0.6587429803633569,0.11243573516930222,0.6610845990703536,1
0.7115446232659688,0.9635587734253499,1.0942196116281593,-0.16646907655025311,0.10536710454658754,1
0.5371046716856012,-0.025022430076268642,0.6511571365471898,0.09016791645246164,0.6366185092428038,1
0.35876775927559895,1.0507881376796349,0.42920787483743844,0.6613077784308046,0.913720445898607,1
-0.03902837849535537,-0.12637319581603867,1.1912169046755103,0.5466671981940818,-0.1226338073506997,1
0.9014822897468573,0.8078132898397583,0.5602383288600485,-0.021163164661823858,0.9880891757989692,1
0.4345621023117539,0.5503289194172836,-0.05154607946935033,-0.05877641405088979,0.9720248391190063,1
1.0064762472637447,0.533373197182857,1.1467455517907166,0.7844091915213818,1.127734885895001,1
0.35000383318341716,-5.670979188976688E-4,1.0235999576791055,-0.013774214644332039,0.780529674218817,1
0.24990274930815143,0.5223118644826938,-0.1313394107062088,0.42128850288266834,0.3780392539573411,1
0.6626246434247025,0.7566536821579417,1.132917991760711,0.5870953823276266,1.1499114485956716,1
1.0943399287248978,0.510090842098273,0.7424641969723909,-0.1628865866015834,0.5583904820319174,1
0.7074729108879796,1.0094647751872643,0.442531721533961,-0.10019034877338828,0.12666244053383596,1
0.2713906832887686,0.1695127235679072,0.564797208753157,0.472979422723628,0.36621762128209273,1
0.7109616126086338,0.30632988859365146,-0.12706481930045527,0.5912354113841252,0.035551593971900525,1
0.44934919288610314,-0.18016416407509933,0.36659680028237057,0.4008797504653367,0.4496739795282865,1
1.0367006283470512,0.044591541090033326,1.0866970133696325,0.5812984458218433,1.13909191980216,1
0.39346947792128456,0.4625151010663083,0.06256447658879266,1.0081597995864588,0.8995198917106513,1
0.34662181200796177,0.6734707801042299,1.1663678208344328,0.8837946590242114,0.8945110981452549,1
0.5636441791748712,-0.10509624249499014,0.473122931039656,0.3194710620716105,0.9681092134850491,1
0.4921321011085375,0.4186852470964672,0.8064316004193144,1.18875144415749,0.9734150970608519,1
0.9172081617491912,0.34272996388850957,0.15525281675492597,-0.19433457397836817,1.1470342167120366,1
0.19380248832639468,-0.001066258673729753,0.5013692900012425,0.4473765611383211,0.9375448125152677,1
0.14136121361760962,0.9227342039013053,0.052958622391846844,1.0448023159970738,0.013797809200897404,1
-0.11255146565053424,0.4765737418460116,0.6769525399525904,0.9438766663909042,1.1031607335425853,1
1.0004765234429382,0.1366009717052475,0.5377134276512687,0.9469702785716099,0.9526010298439245,1
-0.12831602181262997,0.7642588035207343,0.24606491799399782,0.2392475667643399,0.7545794771714212,1
-0.1096830775114509,0.20370543198853514,0.9960657304995557,0.14035098008437608,0.8475774227152897,1
0.2963128748895576,1.129501003245432,1.1828351504873933,0.03237056983468403,1.0590375253363227,1
0.9077882110222557,0.47005610592013153,0.299526864338916,-0.16634990777678516,-0.006937564080857828,1
-0.01167816609979383,0.0178547708266667,-0.09428385615915406,-0.15539721087472347,0.6120448609275608,1
0.7070591859184534,0.2503603814077168,1.096635528043095,0.6468339085734249,0.7411274343168948,1
-0.024325867829567333,0.10483225272235835,0.19428646080567324,-0.1538869780339962,0.3232749878370192,1
-0.12171239959024087,0.6449565184572073,0.5563354224953034,0.6495686407743515,0.8598712043955734,1
1.0883930325584887,0.42327641274944955,1.1857898956408266,0.9154463806593727,0.10324447134231574,1
1.0833062066398222,0.5584044860793833,1.1949921002146044,0.7107560447237777,0.27696933372874166,1
0.8882349202547621,0.2676391654995103,1.1024456168434777,0.37753878454652573,0.9928702184638958,1
0.5648043393038162,0.9761443864221031,0.6878876430370147,0.17337135254436453,0.47372113005803457,1
0.4961480006788039,0.7047083456985721,0.34290882439284226,-0.021643373555652212,0.7006361768393234,1
0.6350369283101422,0.7335266734284236,0.523104291028754,-0.10891698655987014,0.03917563475719013,1
1.0911179155999549,0.6114490406437907,0.9713710021109014,0.41459242093363674,1.0816067684498434,1
-0.10798359543142677,0.25077856276651506,0.6464604701811003,1.1458941062339454,0.027602591545219157,1
0.08222373886101259,-0.011205279209214103,0.6929642353785772,0.6918672828201275,0.16182373940464317,1
-0.07751127989468799,0.3805564281139982,-0.11241304796712545,0.8926887564684258,0.043219052948109515,1
0.39194514547783027,1.0738406101187847,-0.0014460020237524462,-0.1084904084250202,0.6305176324522934,1
0.1706293425004785,1.0034819559086114,0.8881927724518603,0.11486941515851073,0.6331801790845599,1
1.1140294576793268,0.684728310683753,-0.02327324366922101,0.500406849417123,-0.11226073732184454,1
1.190059667657205,1.0526795490513017,-0.11518598690395562,0.12737822318735575,1.1547603688352526,1
0.5514749938074353,1.0097171372996434,0.15372822717430945,0.126253730164392,0.9400186908448847,1
0.5870971762481034,0.7014105022630395,1.0624794249862506,0.6158342565084345,-0.18137014437376572,1
1.1242196217901033,0.9060343315334818,-0.04190455256515682,0.06669936158208983,0.8219266911671466,1
0.10960627105931203,1.0183980530315633,1.0972583020945306,-0.12581758392357278,1.142290800962326,1
0.33362025685136704,0.5509857506469058,0.18742366617526623,0.9197724691496167,-0.17575674672831332,1
0.764776926833487,0.40269041912176945,0.8709440440418783,0.10341877199851213,0.5930673102859625,1
