attr1,attr2,label
-0.033441466266674776,0.9979711609907266,1
-0.040057364622319354,1.008750354763422,1
-0.030668303025340026,0.9941715550496086,1
0.06489302003638185,0.9981941508045469,1
0.04780516641539769,1.0102194768902852,1
-0.004224854595469103,1.0061196813194717,1
0.011963391862951032,1.0003901965035784,1
-0.01948665628740978,0.9848463010924007,1
-0.003127315595591474,0.9901723229357688,1
0.006071728550167305,0.987025990432062,1
0.04222067498684257,0.9905943383576855,1
-0.019460958964865507,1.0027841706527771,1
-7.191992823029798E-4,0.9819545019092969,1
0.040799673415228686,1.0020652729828219,1
-0.001503487886845898,1.0056054119647868,1
-0.03455114586955626,0.9988103091828182,1
-0.03904949970734994,0.9842422300203011,1
-0.02264576426626272,1.0166521207548167,1
-0.08278679796013703,0.9984511806742261,1
-0.0010370408073798192,0.9887849222851685,1
0.03013608907942221,1.0084477185210206,1
-0.03599956025975411,1.0001840892215836,1
0.049208567071797917,0.9877089882915117,1
0.07586838219146434,1.004674797494558,1
0.04792026620289865,0.9757706393225339,1
-0.016256133691104183,1.0147075032441,1
0.013712223570035875,0.9949226407288908,1
0.0023476108065222275,1.001503991876011,1
-0.02255580666512242,0.9943041693454432,1
-0.06512494030350961,0.9929956848277872,1
0.0043100372967569,0.9917525021363522,1
0.00841413762192346,0.9900235104645866,1
0.02201073675645354,1.00185634461605,1
-0.0024612381332899617,0.9902759207358046,1
-0.026749519332113534,0.9970443661908756,1
0.008142159274253186,1.007708074616582,1
0.038071091159862125,1.0152240047567873,1
-0.0405682602940438,0.9847176881019616,1
0.042429008285812,0.9939643513344997,1
0.047774046869467734,0.9857723679536768,1
-0.0020985329583012996,1.0128312287432415,1
-0.04583493308352413,1.017146005933548,1
0.00305075559686023,0.9910103557447941,1
0.018778837159713263,1.0133658947908657,1
0.046855744482487895,0.9944557474160197,1
-0.08235741978136994,1.0133261965953113,1
0.004282430718380733,1.0036651848823097,1
-0.0028254373607475955,1.0036978824322107,1
0.058123643777459356,0.9926800797568386,1
-3.693191087333798E-4,0.9835316426823842,1
-0.041016144699531035,0.9864000271349324,1
0.02980378872376085,1.0054451612065234,1
0.0012844147561235633,1.0230671566440412,1
-0.06852273517366227,0.9910446873600731,1
-0.008062908657907845,0.9807750001841229,1
-0.03183450434610061,0.9747309803666458,1
-0.07219868591367205,0.9976376409539854,1
-0.009431216852086676,1.006917011540859,1
0.019970189235370014,0.9962520207418507,1
-0.02442951235970029,1.0081685826627937,1
-0.03330512355862689,0.9932323687649299,1
-0.007246357739952847,1.0017946328850753,1
0.013947319640896022,0.9956016607827122,1
0.027129564160099408,0.9919835898897874,1
-0.011332512247732024,1.0084093510024672,1
0.04551513607310612,0.9913056405370145,1
0.008981046678509342,1.014404679817723,1
0.030667263898118278,1.0036680421372315,1
0.03676270963575359,0.9843636360976621,1
0.032843039444767665,0.9936607906535023,1
-0.022958080576849366,0.9826040199191748,1
0.012924057397372273,0.9941356962242865,1
0.06223125860938729,1.0215747725059858,1
-0.013977268660145896,1.0008532416956337,1
0.028459012466717865,0.9997792984691352,1
-0.06192862946790058,1.0131314529936912,1
0.022840073354203003,1.0054456613374914,1
0.027060256766278674,0.9871040270870733,1
-0.007808943228393064,1.0090207566598646,1
-0.005165742755863215,0.995873620313566,1
-0.016050313683958654,1.015898556029018,1
0.014685467133021077,1.0023093818953999,1
-0.013917731210439075,0.9888761954645369,1
0.0032768551511584577,1.008707443686028,1
0.010346593919098191,0.9852525488492757,1
-0.014886776661003014,0.9881887724615196,1
-0.007862927565587898,1.00186582037739,1
-0.009053516869176896,0.9984579930548648,1
0.03553110734790801,1.008778405932994,1
0.024219147152320833,0.9941074630247005,1
-0.013092179137399651,0.9808387024179664,1
-0.006384766873864151,1.0073674599691644,1
-0.0015136420031693605,0.9940642229782001,1
-0.013351216322724997,0.9932853577183246,1
5.233873149372314E-4,1.0008907369283686,1
0.024032339755442396,0.9947585450618456,1
-0.04858579373297618,0.9923407736004962,1
-0.01722891678820399,0.9973906835519075,1
-0.001048309263790976,0.9789124125740368,1
0.010932210778906144,0.9995849622086499,1
1.205105752271544,1.002243611963639,1
1.2041955269469702,0.9638993236746346,1
1.1945889094854614,1.0346138865548884,1
1.1824198181138865,1.039977735444557,1
1.1914411691432787,0.9606353387267766,1
1.1933855580907204,1.028139908684205,1
1.2067410236257092,1.0211633852801718,1
1.1958404997808354,1.0148365777790107,1
1.197626873012133,1.0041269365239582,1
1.213556189177649,1.0028231872165398,1
1.2107482383210708,1.0160640699449004,1
1.200547979913388,1.004738570110207,1
1.2035480877933011,0.9982802961350292,1
1.2091818076418728,0.9378752079411976,1
1.197389767223801,1.0023433536754176,1
1.195870056096574,0.9775773115130331,1
1.203162165546417,0.9981393286771751,1
1.190319522679795,1.0155665127248934,1
1.1833725396449115,1.0363988824609898,1
1.2044954418738487,0.9939533513457923,1
1.197643977833946,0.9450767917894274,1
1.2230392416759395,1.0107979005066323,1
1.2271349695717417,0.977390407897107,1
1.2018209704382128,0.9771310423488788,1
1.2025533866561346,1.015086228634087,1
1.1937811634795428,1.00387104030762,1
1.2011484428092387,1.000721394288306,1
1.1985568992485816,0.9790505177150828,1
1.2034497233078503,1.0027462825825826,1
1.2184185360067588,0.9954936510947826,1
1.1856241928669864,1.0149175402029318,1
1.1987647368317524,0.9671689881096454,1
1.2022929667883029,0.9789233207284951,1
1.2002671215277996,0.9861638885203857,1
1.2132150560887562,0.9702333732420274,1
1.2076806045654698,0.9758960979341986,1
1.2041058383427354,1.023903137714901,1
1.197643226303297,1.0059432322265456,1
1.2137249322739543,0.9605192091056531,1
1.1980439960286842,1.009245540721573,1
1.1964347454319078,0.9464207044754175,1
1.1922354331042222,1.0165799465739522,1
1.1942125163447668,0.9881269729286136,1
1.2070279406230278,1.0041453722420928,1
1.200763070278944,1.0093692931985683,1
1.1899591819054354,0.9756880462165468,1
1.1982830248261576,1.048236035432469,1
1.224049042112707,1.029757639400796,1
1.1850080735544215,1.0257481520419771,1
1.175430787621161,1.0107009509248668,1
1.2073784992095473,0.9732227781008205,1
1.2128415158897157,1.0385298272853654,1
1.1884613947726597,1.0227306267182013,1
1.2019589293499078,0.9309415255507041,1
1.1853775681501542,1.0133712824146797,1
1.2033324832657173,1.029571736466758,1
1.1842532421194734,1.0372476470647762,1
1.209898247239507,0.9945043174194429,1
1.183035470686329,0.9900135709685275,1
1.2062662036040894,0.9970020473373494,1
1.2013532937093019,1.0333389662683234,1
1.195886372877967,1.025120454038863,1
1.1834565064923868,0.9802131708497367,1
1.1876176417206104,1.0324986710741473,1
1.2136829705093908,0.9678357529970563,1
1.1801874811080908,1.014951163485398,1
1.1985735686057077,0.9650730360077566,1
1.2011629491154325,0.9843710998405514,1
1.1990836473785533,1.0091706594556689,1
1.1983867860624504,0.9328768714907881,1
1.2102184473581288,1.046516609871823,1
1.1947529010031694,0.9926378674909386,1
1.2048161499945065,1.0213124493397252,1
1.202469556030085,1.0016718967992384,1
1.197532521194548,1.0063549429071523,1
1.1948156748483356,0.9921791042760143,1
1.1982483846385878,0.9640610776689676,1
1.1987812302824719,0.9656627447910547,1
1.1981042075063326,0.9608898018097425,1
1.2042569647237054,0.9953635484404716,1
1.2120848886230424,1.0401135244712154,1
1.1921313741973416,0.9777511860340657,1
1.195384042328653,1.0335695999439272,1
1.195636155388752,1.0071004022095584,1
1.2090224099876632,0.9884245779338484,1
1.1932176729299777,0.9835860800678645,1
1.2087859076848357,0.9559895829400155,1
1.2002018139771689,1.000508192637968,1
1.1939249824606764,1.04589389274943,1
1.2091426074881055,1.0414233891577585,1
1.2081209783049733,1.0180070404457695,1
1.204789274073113,0.9843862800815812,1
1.1958900428865522,0.97800354054684,1
1.1921653832140222,1.0157029778403108,1
1.2020757079412425,1.0422861727248978,1
1.1912269413582526,1.0171648900687424,1
1.188753384247752,0.9995095297586227,1
1.197618784646832,1.0237043717589278,1
1.202433378823019,1.0519668440897885,1
1.1935728798280032,1.0295481636496615,1
1.1735993524994137,0.4860102203686694,1
1.1452583779131715,0.4932658268967058,1
1.1892904966713087,0.4873092349174595,1
1.191099759497364,0.5011987768460308,1
1.2009998838110632,0.4906962479801317,1
1.1859776819621959,0.5036999485638645,1
1.1505304426349392,0.49919758354815513,1
1.1767222767557146,0.5172645977595681,1
1.2447486462174007,0.5075288238663527,1
1.2113345977946366,0.49656699721536657,1
1.2193477229019642,0.5068504061903261,1
1.1943124125309075,0.499052081048074,1
1.1873908568617386,0.5067884592194835,1
1.1822852192133468,0.4925704571808193,1
1.1798742677649505,0.5043215573676997,1
1.2024502476905294,0.5059421235304321,1
1.2663616672896287,0.5022450863243033,1
1.210726822126202,0.507780498582072,1
1.2201777046330033,0.4889767440306544,1
1.180469717526563,0.49210478957809495,1
1.179824839861547,0.5082737524336091,1
1.1905963287532593,0.5138180279018952,1
1.1768977563980696,0.4954397510359431,1
