x,y,label
0.3473808431522471,0.3719554836127739,1
0.3805770232234812,0.3231956362810584,1
0.2636375461127417,0.3754007006234428,1
0.7386976240616998,0.7369133030721415,2
0.2615556793250976,0.2798472840167408,1
0.3273984678157192,0.3133610493585447,1
0.2988422758699371,0.3500681703147543,1
0.7183086453437981,0.7461222960670238,2
0.6819202616965954,0.7988423784026158,2
0.7236835363315852,0.7119820563365274,2
0.7455378420298995,0.8129307419235842,2
0.2788290955034348,0.2582727021767163,1
0.2620908676729873,0.3295044324581164,1
0.7249441646868984,0.7691660897134496,2
0.3005619657706207,0.3153009823887976,1
0.3527168646064904,0.2804339740056801,1
0.808876937328043,0.7166273998299645,2
0.7162867016717062,0.6831196739568698,2
0.674718285000146,0.7569590280635216,2
0.684578264133213,0.7869856777646437,2
0.2959569903253004,0.331593934612868,1
0.687447568930601,0.7578327975777138,2
0.2940509904122361,0.2283333219747665,1
0.3217118980948828,0.2812053032317607,1
0.2055104888413594,0.3100319291112356,1
0.6854298882876811,0.7775586389852202,2
0.8821482828800258,0.7346538702409763,2
0.7344489455152322,0.7713264544615082,2
0.2685343524159645,0.2550689352218923,1
0.6510881054091116,0.7032306332919589,2
0.3261099097660052,0.2980660575970169,1
0.9408943270797744,0.0968214713496408,-1
0.5455503259098089,0.9562460601486024,-1
0.3283232288044508,0.3120821372176631,1
0.729844130475052,0.6709342103565237,2
0.2829876244769226,0.3055353537413918,1
0.2575137452535256,0.1794376659600992,1
0.2693794610492849,0.2668347443484188,1
0.3560728128822909,0.2781650528020993,1
0.2916622630836835,0.2307620492719017,1
0.2799942406035067,0.2677538992696555,1
0.7436765364749891,0.7390522562336553,2
0.3111653622097005,0.3450753785427914,1
0.7423216502861871,0.8376866894632679,2
0.37175558439777,0.2909932610414546,1
0.259277036172502,0.2540894433878923,1
0.7627485746812641,0.6825174123535113,2
0.685465908562994,0.6905349232876895,2
0.9972516340358676,0.913219290258764,-1
0.304531750433033,0.267011205930608,1
0.7576369094050167,0.6635686878145758,2
0.2815238559230347,0.3712235683217292,1
0.3462090320997401,0.3406544337661313,1
0.2171171355800653,0.3442446626356527,1
0.728106065132288,0.6596264853629842,2
0.7145457938507555,0.8094723335064224,2
0.3385816116444589,0.2842030310061267,1
0.2417135209194164,0.2778935608023016,1
0.729071031527952,0.7823806363125538,2
0.727227667783659,0.7719277038163378,2
0.3295742967531483,0.3207050234918807,1
0.3039033940682967,0.3273253228396541,1
0.4366943533886559,0.4363096796938056,-1
0.6922943427254706,0.6706530304736202,2
0.320465702286014,0.3276142194810526,1
0.5246369280499017,0.3440032288244155,-1
0.2797840601836356,0.3469771607869967,1
0.6590619897946232,0.9351730425562468,-1
0.2370712974958404,0.1972528224897669,1
0.2795487810950374,0.3785746585772096,1
0.3103206472049476,0.3173546247533861,1
0.8074767773660255,0.703267992622771,2
0.320139686058112,0.3735107321942356,1
0.2712595141054593,0.2488280112065219,1
0.2062177820280375,0.3100793407832695,1
0.7779472747420898,0.7859274820848748,2
0.7613336802109371,0.6679376984209757,2
0.7820715368336235,0.7321301463503361,2
0.3014607064206797,0.2354901701024914,1
0.3081812141386509,0.2498347232919023,1
0.335544941286066,0.3411393722618274,1
0.2641870523331052,0.355810258070845,1
0.1731674583739994,0.3152549314957883,1
0.7275920467635024,0.6921023263094438,2
0.7154785233210914,0.7163693535678523,2
0.327855897331257,0.3005800257058417,1
0.6391625247876639,0.692806892611663,2
0.7087297280735799,0.7018333112130317,2
0.392851491606087,0.279654005050732,1
0.8031351930201358,0.70376656855455,2
0.3170890681698629,0.2968773379710911,1
0.2764251025215301,0.2790173246124934,1
0.3068879914009826,0.2579965299224527,1
0.2763192431931135,0.2391121625888957,1
0.3677650526139804,0.3321927385863057,1
0.2991040674390317,0.3760405175341508,1
0.6679559648062792,0.697827541865945,2
0.7472695917498418,0.7454749487152971,2
0.6857834486346597,0.7444689996818633,2
0.6934183235805507,0.7715280472518002,2
0.2479706343272791,0.3381852302388732,1
0.2855841841519504,0.2864435092831498,1
0.2995172899347106,0.2931263309098817,1
0.8453025808741855,0.5708045131233641,-1
0.2195203896848971,0.3871123205116751,1
0.7477844346518235,0.6991325276465576,2
0.2992086987703066,0.3419422453332706,1
0.2282001549588077,0.3235899805211223,1
0.3044539710523047,0.2106734871678376,1
0.7084599985089836,0.6987594137550658,2
0.2284704845864208,0.3044517334389299,1
0.7269687246289136,0.7022917370357894,2
0.2431364278201184,0.1959168260234857,1
0.3407847389498039,0.2501417400624494,1
0.2843484955065983,0.2645041422914518,1
0.7679962088249354,0.7141719451305849,2
0.3464939707684916,0.2598186827848272,1
0.3286589731403022,0.3604439507751797,1
0.3345547038911658,0.3653806387915179,1
0.7060340749555575,0.676725298395952,2
0.2658863473316223,0.3148973435742221,1
0.3535950854833544,0.2817694950869507,1
0.7297612054977383,0.7787192649640114,2
0.6645735981161013,0.6743362834511014,2
0.3439571346008411,0.2671871284875502,1
0.7568177588087044,0.7901675741765668,2
0.8030014623645623,0.7099524956881956,2
0.6965956647055669,0.7357581953016376,2
0.7065403935053134,0.7042469864158634,2
0.3543247438341456,0.2389133462432054,1
0.7450790436633832,0.7777151794452504,2
0.7849244720348516,0.728901168960642,2
0.780963658211252,0.7126750655056385,2
0.7235532623716988,0.751911133500524,2
0.8080630508223342,0.7207751548686729,2
0.7654645536812535,0.6761372375688478,2
0.2909686320507426,0.3940734551022071,1
0.711783240259749,0.7012305852031333,2
0.2609121192090567,0.3861877164832981,1
0.2827443152547812,0.2857712793646968,1
0.1988300306113573,0.3573010568643,1
0.4212067632575501,0.1738825105024222,1
0.3904535098890295,0.3232011332881213,1
0.6958127893271893,0.737077948980698,2
0.2662735700484168,0.276909658348354,1
0.7531523096442614,0.6976709370799155,2
0.2639946613904795,0.4156360540547522,1
0.2819203276936674,0.2720011606600064,1
0.8118231620441088,0.6181754914341981,2
