attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,label
0.7261535156500873,0.703410716037095,0.7252818413959543,0.7183172424281392,0.7166682145850907,0.695472981780467,0.6836162468405796,0.7076067744879126,0.7313421576671573,0.1004660912933355,4
0.2187557107441252,0.2448140869308316,0.2608129102721715,0.2605871722469837,0.2625065913027474,0.2245132677546021,0.2182669904768917,0.2674208696450714,0.2390229002970836,0.5318140453717293,5
0.5106854806485912,0.5124523961653524,0.5202217557684037,0.5304927095713547,0.5192795628433732,0.5176524364031084,0.5108299380588442,0.5257654333488704,0.5105382474551207,0.1278000112763092,3
0.8493810339795382,0.8352345990805788,0.8458959431701027,0.8505199105636675,0.8540152571997852,0.8282322067669544,0.8495702735397502,0.8518837941048859,0.8625626837272531,0.5147642193263858,8
0.7213944099234546,0.731505617721122,0.7143090605128519,0.7144504923793586,0.7354568047160589,0.73118900992553,0.7416876473742927,0.7277342934463104,0.739426617143174,0.1304646013199456,4
0.2298118684074006,0.182940279096959,0.2735632127189584,0.2553191714438542,0.2189697323982178,0.2356611376350674,0.2064655524307181,0.2776582980642795,0.2553635605982498,0.5208876725962752,5
0.7293996832400957,0.7146112004035028,0.6884204392754755,0.7733646031321373,0.7160790010505498,0.7570545120665074,0.7055151812507225,0.7280671187460627,0.7313399425211011,0.1028427718562641,4
0.4723965357304373,0.457124812159457,0.4253813181893219,0.4239428179675857,0.4399155528896644,0.4663828316424854,0.4053389955553901,0.4246978783195976,0.4272578953440218,0.5051323324169724,6
0.4688002918018319,0.4360432968580111,0.4698004496073445,0.4149601094864597,0.4668194346336735,0.4074130835664583,0.4685314710899984,0.4434100758526262,0.4263585626705667,0.5491901844740453,6
0.4849265460429404,0.5321649086253126,0.4876847347187819,0.4539483934647268,0.5145965574124954,0.5345950977271713,0.5072329731265486,0.521632504587467,0.5065222436098594,0.8480263440117707,9
0.6479050776268557,0.6251355617902435,0.6316196109415957,0.644004396053702,0.6334626884146,0.6601677244776829,0.6039508569988792,0.6817172653066348,0.6492919458155711,0.5105786613756763,7
0.7360703454200914,0.7487036898584626,0.7054177198242455,0.7319393688756143,0.7643469345323329,0.7005383491501335,0.7310860232141733,0.7444393094907222,0.7231349483199057,0.1294563797543007,4
0.454489565400447,0.4380264002942915,0.4147441660343782,0.433592603879798,0.4283700910650035,0.427920971250572,0.4166300878635988,0.4656990822403737,0.4216693571022492,0.5376918488366522,6
0.4214363210798549,0.4231455831330258,0.4779268854207468,0.4471514040317368,0.4279337336186312,0.4390374524586777,0.453100632704397,0.437228579861054,0.410620446004715,0.5331481501221801,6
0.5308999976633961,0.5486316578420031,0.5018171909374963,0.5057818023956804,0.5137128765205563,0.5450948411546668,0.5076880652824678,0.51580746084197,0.5062092962769484,0.1258712926733822,3
0.3029635663941349,0.3359115912463172,0.3372012367928416,0.3176001863036993,0.3211722044606545,0.3342432770613414,0.2640193540118174,0.3202387742560044,0.3054316378481273,0.1493675399039163,2
0.7340264927349403,0.7206159752937663,0.7072574159182701,0.7089398080258512,0.7231295339224041,0.7258289090214296,0.7328672716845646,0.7715442005607883,0.7574534179866503,0.7866427108584929,10
0.8233946430064533,0.8452321687069924,0.8322231244553022,0.8485158553404818,0.8429119788371666,0.8572732025303844,0.840173671982403,0.8285793899349922,0.8346646185354627,0.5395577478562302,8
0.460450033210869,0.4321439602836745,0.4576171387201518,0.4447886988474721,0.4348057695872079,0.4437107455809166,0.4147497560640679,0.4579804202545965,0.4204119966389243,0.5468679794200585,6
0.6305497157605305,0.6279802619301162,0.676981380446769,0.6237897700489534,0.6331027244022235,0.6134390066990836,0.6480455028885858,0.6300920720900787,0.641550950820593,0.5400299895026174,7
0.7268436731694393,0.7300307763416607,0.7329327842567062,0.7228760830540605,0.7057542211619712,0.7160567600330907,0.7347453896220645,0.7286881538715736,0.6942827318559266,0.1315048691208918,4
0.4554045594532719,0.4216165184749025,0.4345817165793416,0.4507284587235761,0.4610462403286766,0.434934700725201,0.4302783931657528,0.4627363701713851,0.4819174804815732,0.5478312615174292,6
0.3332111162068707,0.3320039892715928,0.3138183397800951,0.2955401476799474,0.3213866132227021,0.3056563608233107,0.332627075003015,0.3083742375433737,0.3632892024665418,0.0950994071542001,2
0.7156745863325765,0.7062960003327986,0.7311452527920385,0.7255586077561461,0.7472534491043983,0.7177568995974812,0.7279787112385624,0.7175542448920904,0.6657286553823685,0.1309269147703688,4
0.0800969237181947,0.1522414073001719,0.1192785558918086,0.096425188214293,0.1284333071354509,0.1241636991920581,0.0981795696524797,0.1395940653441131,0.1443082265672328,0.1339181985930526,1
0.5094020513374223,0.5226852932851325,0.511422825485492,0.5069030711877026,0.4818812628192381,0.4712553956073734,0.4946849373924534,0.4809368404499901,0.4958419955442938,0.8309538442931291,9
0.6391769495324576,0.6422760495220105,0.665721322822038,0.6865741436808407,0.6664681625341613,0.6199137125147862,0.647431289348583,0.6257657268632676,0.6516903746589107,0.5074300940512657,7
0.7801769757793499,0.7726573106085919,0.7082685218723006,0.7036309971675014,0.733399931553662,0.6992309374065058,0.7091789727540725,0.7212428091349876,0.7231609571146947,0.8338182931623743,10
0.5228776252218968,0.5156905883344962,0.5153022443265899,0.4975637551876548,0.5350595640326348,0.5316327877894914,0.5129356083191754,0.5507614124486133,0.5149696094363027,0.1036252491714032,3
0.4892682730377224,0.4644089651129904,0.470236754594054,0.5041557113601018,0.4961788147944099,0.516208257877844,0.5069189091480752,0.46618321836305,0.5290090148697842,0.7982822117518722,9
0.7371055137001269,0.7115124616531787,0.7260250847803975,0.7086935242949343,0.7496718064599442,0.7307131277004741,0.7563370431149609,0.7279592128894199,0.7470039727865255,0.1229143845430183,4
