attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,label
0.7253951840927819,0.7518109288651634,0.703301532750839,0.7578581329068242,0.7298006138993489,0.7040173516976888,0.7079794264699206,0.7114390893074256,0.7664911133964456,0.4164215401771015,2
0.1161754732208142,0.1205128503974383,0.1124592565491876,0.1220576977603909,0.1371012001313159,0.123974160864928,0.1255564058979049,0.1162817932688914,0.1079126272930972,0.7207692478972862,3
0.7397109029400631,0.7436984156248809,0.7302463159939298,0.7408127819363977,0.756534890620164,0.7254985171089143,0.7596445602444889,0.752705020003271,0.69707054354831,0.3721323176451946,2
0.5094386241336828,0.5231967527239724,0.496761198376474,0.511885299726787,0.484504036921149,0.4836994717720693,0.5110358127468304,0.5026745916666231,0.4990336890625592,0.7913984072834208,4
0.6711236407033826,0.7337312145402136,0.7172052755603633,0.700877826532858,0.732835585175101,0.739328830445288,0.7181671821429699,0.7262946020050817,0.7522479730587646,0.4169836013658364,2
0.1386608284624103,0.1528278046432704,0.1386053389601296,0.1575066864140366,0.1449421096512472,0.1241028150220519,0.0966932435922757,0.1170895812280159,0.1413175119399865,0.7401980118191388,3
0.7366264089211874,0.737445265376827,0.7596406965798524,0.7021259795565944,0.6889365799422942,0.7265301201433584,0.7201636697765398,0.7315196376432636,0.7405685258684875,0.4487878004471375,2
0.1162995265083036,0.1438016000935191,0.127849733097359,0.1445508891525221,0.1132413862094915,0.0682937040526701,0.1286779317991063,0.1374571134036045,0.1588303597099729,0.7152710998703344,3
0.1087213610891092,0.1239031609511619,0.1505112255230383,0.0883730722039552,0.093730053912635,0.1581915862247567,0.1355672735236813,0.1562855513494953,0.1296126931326993,0.6989576621490144,3
0.7548854278643722,0.7195015745513359,0.7317798654977713,0.7124027587014107,0.7293022524841994,0.7472400686864492,0.7331108838973125,0.7271955466968366,0.6961677384660122,0.7631514317632402,5
